job_number,job_type,job_description,occ_init,occ_prop,occ_category,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_complete,units_incomplete,co_earliest_effectivedate,co_latest_effectivedate,co_latest_certtype,co_latest_units,status,status_date,status_a,status_d,status_p,status_q,status_r,status_x,address_house,address_street,address,bin,bbl,boro,geo_address_house,geo_address_street,geo_address,geo_bin,geo_bbl,geo_boro,geo_cd,geo_ntacode2010,geo_censusblock2010,geo_csd,geo_council,x_dcpedited,x_mixeduse,x_inactive,x_geomsource,x_reason,latitude,longitude,geom
110390657,Alteration,"FILING FOR THE LEGALIZATION OF AS-BUILT CONDITIONS ON THE 3RD, 4TH & PART OF THE 5TH FLOOR AS PER ATTACHED DRAWINGS.  ALL EXISTING CONSTRUCTION IS FILED UNDER BIS # 100570151, 102311400, 102369401.",Public,Assembly: Other,Other,5,5,73800,73800,,,,,,2011-10-26,2016-10-11,T- TCO,0,Complete,01/05/2010 12:00:00 AM,01/08/2009,01/15/2009,06/23/2009,2009-09-28,10/05/2009,,1680,LEXINGTON AVENUE,1680 LEXINGTON AVENUE,1051991,1016330013,Manhattan,1674,LEXINGTON AVENUE,1674 LEXINGTON AVENUE,1051991,1016330013,1,111,MN33,172,04,08,,,false,Lat/Long geosupport,,40.791997,-73.946869,0101000020E610000029266F80997C52C0DBC35E2860654440
110435967,Alteration,CONVERSION OF AN EXISTING COMMERCIAL SPACE TO A PHYSICAL CULTURAL ESTABLISHMENT (YOGA STUDIO) ON THE 2ND & 3RD FLOORS.  AN AMENDED COFO TO BE OBTAINED. ALL WORK COMPLETED UNDER APPLICATION # 110464382.,Commercial,Assembly: Other,Other,5,5,30500,30500,0,0,0,0,0,2015-03-23,2016-04-08,T- TCO,0,Complete,05/03/2011 12:00:00 AM,01/16/2009,01/16/2009,04/25/2011,2011-05-03,05/03/2011,,459,BROADWAY,459 BROADWAY,1003018,1002310030,Manhattan,459,BROADWAY,459 BROADWAY,1003018,1002310030,1,102,MN24,47,02,01,,,false,Lat/Long geosupport,,40.720890,-74.001028,0101000020E61000005798BED7108052C0B8019F1F465C4440
410219268,Alteration,THIS APPLICATION IS FILED IN CONJUNCTION WITH A SUBDIVISION APPLICATION. A SITE PLAN IS ATTACHED WITH ZONING CALCULATIONS TO ESTABLISH THAT THE SUBDIVIDED LOT IS ADEQUATE TO SUPPORT THE BULK OF THE EXISTING BUILDING REMAINING.,Assembly: Other,Assembly: Other,Other,1,1,3295,3295,,,,,,2010-03-09,2010-03-09,C- CO,0,Complete,03/09/2010 12:00:00 AM,01/27/2009,01/27/2009,04/06/2009,2009-04-28,04/28/2009,03/09/2010,12-44,119TH STREET,12-44 119TH STREET,4097771,4040390065,Queens,12-44,119 STREET,12-44 119 STREET,4097771,4040390065,4,407,QN23,929,25,19,,,false,Lat/Long geosupport,,40.786267,-73.848907,0101000020E61000001C96067E547652C04776A565A4644440
110455267,Alteration,RENOVATE PREMISES AS PER PLAN.  OBTAIN NEW CERTIFICATE OF OCCUPANCY.,Assembly: Other,Eating & Drinking,Other,3,3,6960,6960,1,1,0,0,0,2012-01-05,2017-10-31,C- CO,1,Complete,10/31/2017 12:00:00 AM,02/13/2009,02/18/2009,07/01/2010,2010-10-04,10/04/2010,10/31/2017,113,LUDLOW STREET,113 LUDLOW STREET,1005318,1004100024,Manhattan,113,LUDLOW STREET,113 LUDLOW STREET,1005318,1004100024,1,103,MN27,18,01,01,,,false,Lat/Long geosupport,,40.719492,-73.988918,0101000020E61000003F1BB96E4A7F52C0E8DD5850185C4440
210113376,Alteration,OBTAIN CERTIFICATE OF OCCUPANCY FOR EXISTING CATERING ESTABLISHMENT IN ORDER TO CORRECT PA SPACES.  ALL WORK DONE UNDER ALT #50/75.,Assembly: Other,Eating & Drinking,Other,1,1,31709,31709,,,,,,2010-10-14,2011-03-30,C- CO,0,Complete,03/30/2011 12:00:00 AM,03/06/2009,03/06/2009,04/10/2009,2009-05-28,05/28/2009,03/30/2011,2894,SCHURZ AVE,2894 SCHURZ AVE,2097758,2056030014,Bronx,2894,SCHURZ AVENUE,2894 SCHURZ AVENUE,2097758,2056030014,2,210,BX52,118,08,13,,,false,Lat/Long geosupport,,40.813826,-73.814853,0101000020E61000000A83328D267452C037514B732B684440
110479054,Alteration,ALTERATION TYPE 1 TO LEGALIZE EXISTING ONE (1) STORY CHURCH AND CHANGE METES AND BOUNDS AS PER PLANS.,"Industrial, Storage & Utilities",Assembly: Other,Other,1,1,2015,2015,0,0,0,0,0,2011-07-18,2012-02-13,C- CO,0,Complete,02/13/2012 12:00:00 AM,03/16/2009,03/17/2009,12/22/2009,2010-01-11,01/11/2010,02/13/2012,207,E 121 ST,207 E 121 ST,1054623,1017860104,Manhattan,207,EAST  121 STREET,207 EAST 121 STREET,1054623,1017860104,1,111,MN34,194,04,08,,,false,Lat/Long geosupport,,40.801099,-73.937160,0101000020E6100000A4C7EF6DFA7B52C0DDED7A698A664440
120000015,Alteration,"APPLICATION FILED TO INCREASE OCCUPANT LOAD IN EXISTING EATING & DRINKING ESTABLISHMENT. NO CHANGE TO ZONING FILED UNDER THIS APPLICATION. GENERAL CONSTRUCTION, MECHANICAL AND PLUMBING WORK AS PER PLAN.",Assembly: Other,Eating & Drinking,Other,5,5,4572,4572,19,19,0,0,0,2010-11-30,2013-07-24,T- TCO,19,Complete,06/12/2009 12:00:00 AM,03/30/2009,03/30/2009,04/03/2009,2009-04-22,06/12/2009,,401,WEST 45TH STREET,401 WEST 45TH STREET,1026453,1010550029,Manhattan,401,WEST   45 STREET,401 WEST 45 STREET,1026453,1010550029,1,104,MN15,121,02,03,,,false,Lat/Long geosupport,,40.760590,-73.991423,0101000020E610000024607479737F52C013D55B035B614440
420004122,Alteration,NO WORK TO BE DONE.  FILING TO AMEND CO TO INCLUDE ZONING DECLARATION ONLY.,Public,Assembly: Other,Other,1,1,5171,5171,,,,,,2011-01-03,2011-01-03,C- CO,0,Complete,01/03/2011 12:00:00 AM,04/08/2009,04/10/2009,09/30/2009,2009-10-02,10/02/2009,01/03/2011,84-02,ATLANTIC AVE,84-02 ATLANTIC AVE,4438432,4090150001,Queens,84-02,ATLANTIC AVENUE,84-02 ATLANTIC AVENUE,4438432,4090150001,4,409,QN53,34,27,32,,,false,Lat/Long geosupport,,40.685498,-73.856790,0101000020E61000008D62B9A5D57652C099BC0166BE574440
420004131,Alteration,"ENCLOSURE FOR ELEVATOR, CELLAR LAYOUT CHANGES & NEW HANDICAP TOILET.  MINOR PLUMBING WORK ON FIRST FLOOR.",Public,Assembly: Other,Other,2,2,12982,12982,,,,,,2012-04-04,2013-05-10,T- TCO,0,Complete,06/18/2009 12:00:00 AM,04/09/2009,04/10/2009,05/27/2009,2009-06-17,06/18/2009,,23-20,NEWTOWN AVE,23-20 NEWTOWN AVE,4006160,4005440016,Queens,23-20,NEWTOWN AVENUE,23-20 NEWTOWN AVENUE,4006160,4005440016,4,401,QN71,71,30,22,,,false,Lat/Long geosupport,,40.770734,-73.924466,0101000020E6100000E41071732A7B52C027F56569A7624440
220003369,Alteration,"PROPOSED CONVERSION OF EXISTING STORAGE FACILITY TO A PLACE OF WORSHIP, INCLUDING ENLARGEMENT OF EXISTING STRUCTURE - RAISE EXISTING ROOF, REMOVAL AND INSTALLATION OF PARTITIONS, PLUMBING FIXTURES WITH RELATED PIPING, HVAC UNITS AND STRUCTURAL WORK AS INDICATED ON PLANS AND APPLICATIONS. NEW CERTIFICATE OF OCCUPANCY REQUIRED.",Commercial,Assembly: Other,Other,1,1,2947,3182,,,,,,,,,,Withdrawn,02/29/2012 12:00:00 AM,04/23/2009,04/23/2009,09/10/2010,2011-02-24,,,857,SOUTHERN BOULEVARD,857 SOUTHERN BOULEVARD,2005748,2027220018,Bronx,857,SOUTHERN BOULEVARD,857 SOUTHERN BOULEVARD,2005748,2027220018,2,202,BX27,89,08,17,,,true,Lat/Long geosupport,,40.818077,-73.894902,0101000020E610000000C80913467952C00E4E44BFB6684440
520003362,Alteration,"NO WORK APPLICATION FILED TO SUBMIT AS BUILT PLANS AND RELATED DOCUMENTS FOR ZONING EGRESS & FIRE PROTECTION REVIEW, AND TO OBTAIN A NEW CERTIFICATE OF OCC UPANCY. APPLICATION FILED IN CONJUNCTION WITH APPROVALS PER ALTERATION 152/88.",Commercial,Assembly: Other,Other,2,2,13521,13521,1,1,0,0,0,2012-01-27,2012-08-31,C- CO,1,Complete,08/31/2012 12:00:00 AM,05/06/2009,05/08/2009,07/10/2009,2009-07-24,02/17/2010,08/31/2012,28,ELTINGVILLE BOULEVARD,28 ELTINGVILLE BOULEVARD,5073235,5055050042,Staten Island,28,ELTINGVILLE BOULEVARD,28 ELTINGVILLE BOULEVARD,5073235,5055050042,5,503,SI54,14604,31,51,,,false,Lat/Long geosupport,,40.545209,-74.164811,0101000020E610000059C16F438C8A52C0103E9468C9454440
320019966,Alteration,APPLICATION IS FILED FOR NEW CERTIFICATE OF OCCUPANCY AND MINOR RENOVATION THAT INCLUDES NEW PASSENGER ELEVATOR SHAFT OF EXISTING (1) ONE-STORY BUILDING AND CELLAR.,Assembly: Other,Assembly: Other,Other,1,1,18853,18853,,,,,,,,,,Permit issued,04/01/2010 12:00:00 AM,05/08/2009,05/08/2009,08/05/2009,2010-04-01,04/01/2010,,857,HENDRIX STREET,857 HENDRIX STREET,3097692,3043540024,Brooklyn,857,HENDRIX STREET,857 HENDRIX STREET,3097692,3043540024,3,305,BK82,1104,19,42,,,false,Lat/Long geosupport,,40.660100,-73.883848,0101000020E6100000A4A833F7907852C0780B24287E544440
320017664,Alteration,CHANGE C.O. FROM CATERING HALL TO CABARET.  (NO WORK TO BE DONE),Assembly: Other,Eating & Drinking,Other,1,1,4575,4575,1,1,0,0,0,2010-04-09,2010-04-09,C- CO,1,Complete,04/09/2010 12:00:00 AM,05/15/2009,05/19/2009,10/22/2009,2009-11-05,11/05/2009,04/09/2010,4224,CHURCH AVENUE,4224 CHURCH AVENUE,3327770,3048960007,Brooklyn,4224,CHURCH AVENUE,4224 CHURCH AVENUE,3327770,3048960007,3,317,BK91,858,18,45,,,false,Lat/Long geosupport,,40.651178,-73.937445,0101000020E61000001E335019FF7B52C0F6EFFACC59534440
420024707,Alteration,"PROPOSE CHANGE OF USE ONLY TO EXISTING USE GROUP 9A BANQUET HALL TO CHURCH USE GROUP 4. NO WORK INVOLVED CHANGE TO USE, OCCUPANCY. NO CHANGE TO FIRE PROTECTION OR EGRESS.",Assembly: Other,Assembly: Other,Other,1,1,6006,6006,,,,,,2011-07-27,2011-08-17,C- CO,0,Complete,08/17/2011 12:00:00 AM,06/04/2009,06/04/2009,08/06/2009,2009-09-22,09/22/2009,08/17/2011,130-05,101 AVENUE,130-05 101 AVENUE,4200225,4094760029,Queens,130-05,101 AVENUE,130-05 101 AVENUE,4200225,4094760029,4,409,QN54,154,28,28,,,false,Lat/Long geosupport,,40.692764,-73.817018,0101000020E6100000938FDD054A7452C04EECA17DAC584440
120055901,Alteration,CHANGE CERTIFICATE OF OCCUPANCY FROM RESTAURANT USE GROUP 12 TO AUTO RENTAL ES TABLISHMENT USE GROUP 8 LIMITED TO 18 CARS.,Assembly: Other,Retail,Other,1,1,5000,5000,0,0,0,0,,,,,,Permit issued,04/15/2010 12:00:00 AM,06/05/2009,06/05/2009,04/14/2010,2010-04-15,04/15/2010,,512,WEST 29TH STREET,512 WEST 29TH STREET,1090203,1007000042,Manhattan,512,WEST   29 STREET,512 WEST 29 STREET,1090203,1007000027,1,104,MN13,99,02,03,,,false,Lat/Long geosupport,,40.751708,-74.002516,0101000020E6100000DF6DDE38298052C01F12BEF737604440
120082677,Alteration,"ALT 1  CELLAR: ADD PA/COMM. FACILITY USE GRP 4, REPAIR/REVISE EXG/NEW EGRES DOORS @ EXSTG EXIT PASSAGE. BUILD NEW 2-HR ENCLOSED STEEL PAN 66 'EGRESS STAIR UP TO GROUND FL. GROUND STORE FRONT. BUILD DEMISING WALLS EXISTING RETAIL SPAC E AND NEW COMM.FAC. USE GRP 4",Commercial,Assembly: Other,Other,16,16,145381,145381,95,95,0,0,0,2013-05-15,2016-06-09,T- TCO,95,Complete,05/16/2011 12:00:00 AM,06/23/2009,06/23/2009,10/29/2009,2009-10-29,10/29/2009,,90,WILLIAM STREET,90 WILLIAM STREET,1087755,1000687502,Manhattan,90,WILLIAM STREET,90 WILLIAM STREET,1087755,1000687502,1,101,MN25,1502,02,01,,,false,Lat/Long geosupport,,40.708077,-74.007473,0101000020E610000098A608707A8052C060066344A25A4440
420035811,Alteration,CHANGE THE EXISTING ONE STORY COMMERCIAL BUILDING INTO CHURCH. OBTAIN A NEW C. OF O.,Commercial,Assembly: Other,Other,1,1,13126,13126,0,0,0,0,0,2014-06-30,2014-07-22,C- CO,0,Complete,07/22/2014 12:00:00 AM,06/23/2009,06/23/2009,10/01/2009,2010-01-26,01/27/2010,07/22/2014,154-02,41 AV,154-02 41 AV,4120303,4053260035,Queens,154-02,41 AVENUE,154-02 41 AVENUE,4120303,4053260035,4,407,QN51,1167,25,20,,,false,Lat/Long geosupport,,40.762768,-73.810919,0101000020E61000001F2DCE18E67352C0B937BF61A2614440
320039276,Alteration,PROPOSED EXTENSION TO BUILDING AT REAR AND OBTAIN NEW C OF O,Commercial,Assembly: Other,Other,3,3,3300,3600,,,,,,,,,,Permit issued,11/16/2010 12:00:00 AM,06/26/2009,06/26/2009,11/16/2010,2010-11-15,,,243,ROGERS AVE,243 ROGERS AVE,3033520,3012820011,Brooklyn,243,ROGERS AVENUE,243 ROGERS AVENUE,3033520,3012820011,3,309,BK63,321,17,35,,,false,Lat/Long geosupport,,40.668005,-73.953153,0101000020E610000065C57075007D52C04148163081554440
220022133,Alteration,CONVERSION OF OFFICE STORAGE TO HOUSE OF WORSHIP,Commercial,Assembly: Other,Other,2,2,6243,6243,0,0,0,0,,,,,,Permit issued,04/01/2011 12:00:00 AM,08/06/2009,08/10/2009,08/28/2009,2010-02-12,04/09/2010,,3323,WHITE PLAINS ROAD,3323 WHITE PLAINS ROAD,2056901,2046240051,Bronx,3323,WHITE PLAINS ROAD,3323 WHITE PLAINS ROAD,2056901,2046240051,2,212,BX44,374,11,12,,,false,Lat/Long geosupport,,40.873906,-73.867452,0101000020E610000063B66455847752C09BE3DC26DC6F4440
220025773,Alteration,PROVIDE PRE-SCHOOL IN BASEMENT WITH NEW PARTITIONS AND FINISHES.,Assembly: Other,"Industrial, Storage & Utilities",Other,2,2,22695,22695,,,,,,2010-10-28,2012-01-04,C- CO,0,Complete,01/04/2012 12:00:00 AM,09/01/2009,09/01/2009,09/24/2009,2009-10-16,10/16/2009,01/04/2012,1891,MCGRAW AVE,1891 MCGRAW AVE,2097577,2039360032,Bronx,1889,MCGRAW AVENUE,1889 MCGRAW AVENUE,2097577,2039360032,2,209,BX46,21602,12,18,,,false,Lat/Long geosupport,,40.834725,-73.862301,0101000020E6100000B89388F02F7752C0A913D044D86A4440
320072648,Alteration,PROPOSED TO OBTAIN A CERTIFICATE OF OCCUPANCY FOR LEGALIZATION OF EXISTING PLACE OF WORSHIP .  NO WORK UNDER THIS APPLICATION. ALL WORK FILED UNDER ALT. 2.,Public,Assembly: Other,Other,1,1,16402,16402,,,,,,2011-08-11,2011-08-11,C- CO,0,Complete,08/11/2011 12:00:00 AM,09/11/2009,09/11/2009,03/26/2010,2010-03-29,03/29/2010,08/11/2011,279,AVENUE T,279 AVENUE T,3190418,3070860040,Brooklyn,279,AVENUE T,279 AVENUE T,3190418,3070860040,3,311,BK29,410,21,47,,,false,Lat/Long geosupport,,40.599546,-73.974163,0101000020E61000004A7EC4AF587E52C04B395FECBD4C4440
420091812,Alteration,THIS IN A 'NO WORK' APPLICATION BEING FILED TO AMMEND THE EXISTING C OF O BECAUSE THE OCCUPANCY LOAD OF THE FIRST FLOOR HAS BEEN REDUCED FROM 330 TO 250 PERSONS,Assembly: Other,Assembly: Other,Other,1,1,2800,2800,,,,,,,,,,Permit issued,10/21/2011 12:00:00 AM,10/06/2009,10/06/2009,10/27/2010,2011-10-21,10/21/2011,,221-02,LINDEN BLVD,221-02 LINDEN BLVD,4274411,4127380111,Queens,221-02,LINDEN BOULEVARD,221-02 LINDEN BOULEVARD,4274411,4127380111,4,413,QN33,608,29,27,,,false,Lat/Long geosupport,,40.694544,-73.739134,0101000020E61000002657B1F84D6F52C007D15AD1E6584440
420101838,Alteration,"APPLICATION HEREWITH FILE TO CONVERT EXISTING FACTORY LIGTH MFG., OFFICE, TOILETS, LOADING BERTH, PARKING AREA & OPEN STORAGE AREA TO BILLIARD PARLOR, FACTORY LIGTH MFG., OFFICE, TOILETS, LOADING BERTH, PARKING AREA & OPEN STORAGE AREA",Commercial,Assembly: Other,Other,1,1,12335,12335,0,0,0,0,,,,,,Withdrawn,11/16/2012 12:00:00 AM,11/04/2009,11/05/2009,01/04/2010,2012-07-13,08/01/2012,,132-10,JAMAICA AVENUE,132-10 JAMAICA AVENUE,4196343,4093400104,Queens,132-10,JAMAICA AVENUE,132-10 JAMAICA AVENUE,4196343,4093400104,4,409,QN54,14202,28,29,,,true,Lat/Long geosupport,,40.701934,-73.819946,0101000020E61000001B9FC9FE797452C0A9F92AF9D8594440
520023037,Alteration,"PURPOSE OF THIS APPLICATION IS TO PROCESS A POST APPROVAL AMENDMENT IN ORDER TO SHOW AS BUILT CONDITIONS,TO AMEND THE SCHEDULE A, AND OBTAIN A FINAL CERTIFICATE OF OCCUPANCY.  THIS JOB WAS ORIGINALLY, APPROVED, PERMITTED & INSPECTED. PLUMBING & ELECTRICAL WERE SIGNED OFF BUT CONSTRUCTION WAS NOT.  PREVIOUSLY FILED UNDER ALT. 99/91 - 5P0004330",Assembly: Other,Leisure & Entertainment,Other,3,3,35147,35147,,,,,,2016-06-30,2016-09-22,C- CO,0,Complete,09/22/2016 12:00:00 AM,11/16/2009,11/16/2009,05/03/2010,2010-05-24,05/24/2010,09/22/2016,307,VICTORY BLVD.,307 VICTORY BLVD.,5150536,5001090006,Staten Island,307,VICTORY BOULEVARD,307 VICTORY BOULEVARD,5150536,5001090006,5,501,SI35,75,31,49,,,false,Lat/Long geosupport,,40.634732,-74.085858,0101000020E610000066868DB27E8552C0C2DCEEE53E514440
320104230,Alteration,INTERIOR RENOVATION AND VERTICAL ENLARGEMENT TO EXISTING MIXED USE BUILDING.,Public,Assembly: Other,Other,2,4,2288,2288,1,2,1,0,,,,,,Permit issued,01/04/2016 12:00:00 AM,12/02/2009,12/02/2009,04/20/2010,2010-05-11,05/11/2010,,5021,16TH AVENUE,5021 16TH AVENUE,3129378,3054590002,Brooklyn,5021,16 AVENUE,5021 16 AVENUE,3129378,3054590002,3,312,BK88,474,20,44,,true,false,Lat/Long geosupport,,40.629908,-73.986321,0101000020E6100000EA961DE21F7F52C090BE49D3A0504440
420114209,Alteration,CHANGE OF USE FROM UG 9 TO UG 6C FOR DRINKING ESTABLISHMENT WITH MUSICAL ENTERTAINMENT WITHOUT DANCING. NO WORK PROPOSED UNDER THIS APPLICATION.,Assembly: Other,Eating & Drinking,Other,2,2,4415,4415,,,,,,,,,,Permit issued,08/20/2010 12:00:00 AM,12/11/2009,12/11/2009,07/19/2010,2010-08-20,08/20/2010,,123-03,LIBERTY AVENUE,123-03 LIBERTY AVENUE,4203850,4095600033,Queens,123-03,LIBERTY AVENUE,123-03 LIBERTY AVENUE,4556308,4095600033,4,410,QN55,15802,28,28,,,false,Lat/Long geosupport,,40.687720,-73.820983,0101000020E61000009BE447FC8A7452C00E677E3507584440
120233979,Alteration,"OBTAIN A CERTIFICATE OF OCCUPANCY FOR EXISTING MEETING ROOMS AND TOILET FACILITIES, ACCESSORY TO A HOUSE OF WORSHIP.",Assembly: Other,Assembly: Other,Other,4,4,3360,3360,,,,,,,,,,Permit issued,10/09/2013 12:00:00 AM,12/31/2009,12/31/2009,07/06/2011,2013-10-09,,,405,WEST 47TH STREET,405 WEST 47TH STREET,1026578,1010570129,Manhattan,405,WEST   47 STREET,405 WEST 47 STREET,1026578,1010570129,1,104,MN15,127,02,03,,,false,Lat/Long geosupport,,40.761992,-73.990636,0101000020E6100000608F8994667F52C025E82FF488614440
120233960,Alteration,"OBTAIN A CERTIFICATE OF OCCUPANCY FOR AND EXISTING HOUSE OF WORSHIP, MEETING ROOM, WITH ACCESSARY PARSONAGE.",Assembly: Other,Assembly: Other,Other,4,4,7012,7012,1,1,0,0,,,,,,Permit issued,10/09/2013 12:00:00 AM,12/31/2009,12/31/2009,07/06/2011,2013-10-09,10/09/2013,,409,WEST 47TH STREET,409 WEST 47TH STREET,1026565,1010570027,Manhattan,409,WEST   47 STREET,409 WEST 47 STREET,1026565,1010570027,1,104,MN15,127,02,03,,,false,Lat/Long geosupport,,40.762047,-73.990770,0101000020E6100000E8F692C6687F52C0E9818FC18A614440
420127491,Alteration,PROPOSED ALTERATION TYPE I FOR THE CHANGE OF USE TO PHYSICAL CULTURE ESTABLISHMENT AND OFFICES (USE GROUP 6)ON SECOND FLOOR FROM TRADE SCHOOLS FOR ADULTS (USE GROUP 9) AND OFFICES (USE GROUP 6) AND TO OBTAIN CERTIFICATE OF OCCUPANCY AS PER BSA CAL NO.63-10BZ AND LEGALIZATION TO REMOVE VIOLATION,Commercial,Assembly: Other,Other,7,7,9086,9086,,,,,,,,,,Withdrawn,02/27/2012 12:00:00 AM,01/14/2010,01/14/2010,,,,,163-18,JAMAICA AVENUE,163-18 JAMAICA AVENUE,4216197,4101510007,Queens,163-18,JAMAICA AVENUE,163-18 JAMAICA AVENUE,4216197,4101510007,4,412,QN61,44601,28,27,,,true,Lat/Long geosupport,,40.704504,-73.796092,0101000020E6100000DD26DC2BF37252C05AF3E32F2D5A4440
320128731,Alteration,INTERIOR RENOVATION AND EXTERIOR WORK FOR FIRST FLOOR ONLY,Public,Assembly: Other,Other,2,4,2288,2288,1,2,1,0,,,,,,Permit issued,01/04/2016 12:00:00 AM,02/16/2010,02/17/2010,04/20/2010,2010-05-11,05/11/2010,,5017,16TH AVENUE,5017 16TH AVENUE,3129379,3054590003,Brooklyn,5017,16 AVENUE,5017 16 AVENUE,3129379,3054590003,3,312,BK88,474,20,44,,,false,Lat/Long geosupport,,40.629952,-73.986277,0101000020E610000002F390291F7F52C060066344A2504440
120269805,Alteration,TO CHANGE USE OF SECOND FLOOR. WORK INCLUDES NEW PARTITION ERECTION.,Assembly: Other,Eating & Drinking,Other,3,3,7407,7407,,,,,,,,,,In progress,05/06/2010 12:00:00 AM,02/18/2010,02/22/2010,05/06/2010,,,,431,7TH AVENUE,431 7TH AVENUE,1015218,1008090082,Manhattan,431,7 AVENUE,431 7 AVENUE,1015218,1008090082,1,105,MN17,101,02,03,,,true,Lat/Long geosupport,,40.750535,-73.990551,0101000020E610000049810530657F52C06EC0E78711604440
220051690,Alteration,HEREWITH FILING FOR CHANGE OF USE TO PHYSICAL CULTURE ESTABLISHMENT ON PARTIAL 1ST FLOOR AND ENTIRE SECOND FLOOR.,Commercial,Assembly: Other,Other,2,2,22368,22368,,,,,,,,,,Withdrawn,03/17/2010 12:00:00 AM,03/11/2010,03/11/2010,,,,,316,EAST KINGSBRIDGE ROAD,316 EAST KINGSBRIDGE ROAD,2013622,2031540094,Bronx,316,EAST KINGSBRIDGE ROAD,316 EAST KINGSBRIDGE ROAD,2013622,2031540094,2,207,BX05,39901,10,15,,,true,Lat/Long geosupport,,40.862593,-73.894543,0101000020E610000068774831407952C017618A72696E4440
420161620,Alteration,PARTIAL CONVERSION OF EXISTING MEETING ROOMS ON FIRST FLOOR TO DENTAL CLINIC (NO WORK BEING PROPOSED UNDER THIS APPLICAITON) LOCAL 810.,Assembly: Other,Educational,Other,3,3,24370,24370,,,,,,2014-10-21,2015-02-27,C- CO,0,Complete,02/27/2015 12:00:00 AM,03/12/2010,03/12/2010,05/03/2010,2013-01-04,01/04/2013,02/27/2015,37-45,24TH STREET,37-45 24TH STREET,4004439,4003670001,Queens,37-41,24 STREET,37-41 24 STREET,4004439,4003670001,4,401,QN68,33,30,26,,,false,Lat/Long geosupport,,40.756304,-73.936152,0101000020E6100000710514EAE97B52C0C0EAC891CE604440
220049392,Alteration,JOB FILE TO CHANGE FROM GENERAL OFFICE TO ASSEMBLY OCCUPANCY ON 3RD FLOOR NO CONSTRUCTION WORK. CHANGE OF USE ONLY.,Assembly: Other,Assembly: Other,Other,3,3,8363,8363,0,0,0,0,0,2012-11-14,2012-11-14,C- CO,0,Complete,11/14/2012 12:00:00 AM,03/16/2010,06/17/2010,03/28/2011,2011-06-13,06/13/2011,11/14/2012,1203,VIRGINIA AVENUE,1203 VIRGINIA AVENUE,2024927,2037680079,Bronx,1203,VIRGINIA AVENUE,1203 VIRGINIA AVENUE,2024927,2037680079,2,209,BX55,72,08,18,,,false,Lat/Long geosupport,,40.830755,-73.860922,0101000020E61000000B9A9658197752C087FE092E566A4440
120309558,Alteration,"APPLICATION FILED TO MODIFY EXISTING CONCESSION BUILDING TO COMPLY WITH LL 58/1987.  NO CHANGE TO BUILDING'S USE OR OCCUPANCY.    MINOR ALTERATION WORK TO BUILDING'S BASEMENT EGRESS DOOR TO ALLOW FOR ADA COMPLIANCE. CONSTRUCTION OF NEW METAL ADA RAMP, ON EXTERIOR OF BUILDING, WITH A MAXIMUM HEIGHT OF FIVE INCHES.",Assembly: Other,Eating & Drinking,Other,1,1,1,1,0,0,0,0,,,,,,Permit issued,02/20/2014 12:00:00 AM,03/31/2010,04/12/2010,07/08/2010,2014-02-20,02/20/2014,,41,MARGARET CORBIN DRIVE,41 MARGARET CORBIN DRIVE,1087576,1021790625,Manhattan,1,MARGARET CORBIN DRIVE,1 MARGARET CORBIN DRIVE,1087576,1021790625,1,112,MN35,287,06,10,,,false,Lat/Long geosupport,,40.862147,-73.932326,0101000020E610000079CDAB3AAB7B52C019AC38D55A6E4440
320149736,Alteration,CONVERT EXISTING SCHOOL INTO A HOUSE OF WORSHIP,Public,Assembly: Other,Other,1,1,54589,54589,,,,,,2012-03-05,2012-03-05,T- TCO,0,Complete,05/26/2011 12:00:00 AM,04/16/2010,04/16/2010,08/09/2010,2010-08-26,08/26/2010,,1962,LINDEN BLVD,1962 LINDEN BLVD,3327434,3043480001,Brooklyn,1962,LINDEN BOULEVARD,1962 LINDEN BOULEVARD,3327434,3043480001,3,305,BK82,1104,19,42,,,false,Lat/Long geosupport,,40.658225,-73.888717,0101000020E61000008D9944BDE07852C06E3480B740544440
220059308,Alteration,MINOR INTERIOR ALTERATION OF EXISTING EATING & DRINKING ESTABLISHMENT. INSTALL A NEW EMERGENCY POWER GENERATOR.,Assembly: Other,Eating & Drinking,Other,1,1,13400,13400,,,,,,,,,,Permit issued,04/30/2010 12:00:00 AM,04/28/2010,04/28/2010,04/28/2010,2010-04-30,,,1834,WEBSTER AVENUE,1834 WEBSTER AVENUE,2009442,2029000010,Bronx,1834,WEBSTER AVENUE,1834 WEBSTER AVENUE,2009442,2029000007,2,206,BX41,231,09,15,,,false,Lat/Long geosupport,,40.846208,-73.901255,0101000020E6100000D1967329AE7952C089CE328B506C4440
