job_number,job_type,job_description,occ_init,occ_prop,occ_category,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_complete,units_incomplete,co_earliest_effectivedate,co_latest_effectivedate,co_latest_certtype,co_latest_units,status,status_date,status_a,status_d,status_p,status_q,status_r,status_x,address_house,address_street,address,bin,bbl,boro,geo_address_house,geo_address_street,geo_address,geo_bin,geo_bbl,geo_boro,geo_cd,geo_ntacode2010,geo_censusblock2010,geo_csd,geo_council,x_dcpedited,x_mixeduse,x_inactive,x_geomsource,x_reason,latitude,longitude,geom,row_number
520313651,New Building,"THREE STORY, TWO-FAMILY DETACHED RESIDENCE WITH TWO ACCESSORY PARKING PADS AND ONE DETACHED GARAGE (FILED UNDER SEPARATE APPLICATION)EXHIBIT III LAND DOC #647649",Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,2060,0,2,2,0,,,,,,Permit issued,07/26/2018 12:00:00 AM,09/11/2017,09/11/2017,11/13/2017,2017-11-15,07/26/2018,,206,WIMAN AVENUE,206 WIMAN AVENUE,5169845,5053060054,Staten Island,206,WIMAN AVENUE,206 WIMAN AVENUE,5000000,5053060054,5,503,SI54,15603,31,51,,,false,Lat/Long geosupport,,40.539137,-74.145382,0101000020E610000055DB4DF04D8952C02288F37002454440,2
421478877,New Building,A NEW 3-STORY 3-FAMILY SEMI-DETACHED BUILDING.,Empty Lot,Residential: Multi-Family,Residential,0,3,0,7946,0,3,3,0,,,,,,Filed,06/27/2017 12:00:00 AM,06/27/2017,,,,,,211-11,45 ROAD,211-11 45 ROAD,4156890,4073130051,Queens,211-11,45 ROAD,211-11 45 ROAD,4156890,4073130051,4,411,QN46,1447,26,19,,,false,Lat/Long geosupport,,40.759306,-73.771042,0101000020E6100000EA758BC0587152C00BD462F030614440,1
421674655,New Building,NEW 3-STORY 2-FAMILY SEMI-DETACHED BUILDING,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,2515,0,2,2,0,,,,,,In progress (last plan disapproved),10/01/2018 12:00:00 AM,09/25/2018,09/25/2018,,,,,211-11,45 ROAD,211-11 45 ROAD,4156890,4073130051,Queens,211-11,45 ROAD,211-11 45 ROAD,4156890,4073130051,4,411,QN46,1447,26,19,,,false,Lat/Long geosupport,,40.759306,-73.771042,0101000020E6100000EA758BC0587152C00BD462F030614440,2
421465514,New Building,NEW ONE FAMILY DWELLING,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,3839,0,1,1,0,,,,,,In progress,08/01/2017 12:00:00 AM,04/21/2017,04/21/2017,08/01/2017,,,,212-02,33 ROAD,212-02 33 ROAD,4135811,4061090016,Queens,212-02,33 ROAD,212-02 33 ROAD,4135811,4061090016,4,411,QN46,1097,26,19,,,false,Lat/Long geosupport,,40.770505,-73.775733,0101000020E6100000645B069CA57152C0C63368E89F624440,1
421426674,New Building,NEW ONE FAMILY DWELLING,Empty Lot,Residential: 1 & 2 Family,Residential,0,1,0,2259,0,1,1,0,,,,,,In progress (last plan disapproved),03/14/2017 12:00:00 AM,03/06/2017,03/06/2017,,,,,212-02,33 ROAD,212-02 33 ROAD,4135811,4061090016,Queens,212-02,33 ROAD,212-02 33 ROAD,4135811,4061090016,4,411,QN46,1097,26,19,,,false,Lat/Long geosupport,,40.770505,-73.775733,0101000020E6100000645B069CA57152C0C63368E89F624440,2
321545681,New Building,CONSTRUCT NEW 7 UNIT APARTMENT BUILDING,Empty Lot,Residential: Multi-Family,Residential,0,4,0,4871,0,7,7,0,,,,,,In progress (last plan disapproved),08/02/2017 12:00:00 AM,03/22/2017,03/22/2017,,,,,218,20 STREET,218 20 STREET,3009259,3006400028,Brooklyn,218,20 STREET,218 20 STREET,3009259,3006400028,3,307,BK32,145,15,38,,,false,Lat/Long geosupport,,40.662124,-73.993660,0101000020E6100000FAD51C20987F52C0C7F2AE7AC0544440,1
321689446,New Building,NEW 2 FAMILY RESIDENCE,Empty Lot,Residential: 1 & 2 Family,Residential,0,4,0,5000,0,2,2,0,,,,,,In progress,01/12/2018 12:00:00 AM,01/11/2018,01/11/2018,,,,,218,20 STREET,218 20 STREET,3009259,3006400028,Brooklyn,218,20 STREET,218 20 STREET,3009259,3006400028,3,307,BK32,145,15,38,,,false,Lat/Long geosupport,,40.662124,-73.993660,0101000020E6100000FAD51C20987F52C0C7F2AE7AC0544440,2
410233581,New Building,PROPOSED (2) THREE FAMILY DWELLINGS WITH CELLAR.,Empty Lot,Residential: Multi-Family,Residential,0,3,0,3712,0,3,3,0,,,,,,Permit issued,12/20/2012 12:00:00 AM,03/06/2009,03/06/2009,04/16/2009,2012-10-11,,,22-10,47TH STREET,22-10 47TH STREET,4539508,4007680046,Queens,22-10,47 STREET,22-10 47 STREET,4000000,4007680055,4,401,QN72,137,30,22,,,false,Lat/Long geosupport,,40.769705,-73.902311,0101000020E61000008CF4A276BF7952C0AA4885B185624440,1
421583049,New Building,PROPOSED THREE FAMILY DWELLINGS WITH CELLAR.,Empty Lot,Residential: Multi-Family,Residential,0,3,0,3712,0,3,3,0,,,,,,In progress,10/26/2018 12:00:00 AM,12/11/2017,12/14/2017,10/26/2018,,,,22-10,47TH STREET,22-10 47TH STREET,4539508,4007680055,Queens,22-10,47 STREET,22-10 47 STREET,4000000,4007680055,4,401,QN72,137,30,22,,,false,Lat/Long geosupport,,40.769705,-73.902311,0101000020E61000008CF4A276BF7952C0AA4885B185624440,2
301236222,New Building,REVISE DESCRIPTION OF ATTIC FLOOR,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,,0,1,1,1,0,2010-02-05,2010-02-05,C- CO,1,Complete,02/05/2010 12:00:00 AM,10/16/2001,10/24/2001,10/26/2001,2002-06-13,02/02/2005,02/05/2010,2314,AVENUE I,2314 AVENUE I,3206712,3075870047,Brooklyn,2314,AVENUE I,2314 AVENUE I,3206712,3075870047,3,314,BK43,752,22,45,,,false,Lat/Long geosupport,,40.628255,-73.953368,0101000020E6100000634337FB037D52C03546EBA86A504440,1
302367819,New Building,,Empty Lot,Residential: 1 & 2 Family,Residential,0,1,0,,0,1,1,1,0,2010-02-05,2010-02-05,C- CO,1,Complete,02/05/2010 12:00:00 AM,06/18/2007,06/20/2007,07/26/2007,2007-09-04,09/04/2007,02/05/2010,2314,AVENUE I,2314 AVENUE I,3206712,3075870047,Brooklyn,2314,AVENUE I,2314 AVENUE I,3206712,3075870047,3,314,BK43,752,22,45,,,false,Lat/Long geosupport,,40.628255,-73.953368,0101000020E6100000634337FB037D52C03546EBA86A504440,2
122656438,Alteration,"CONVERSION OF EXISTING FACTORY TO ONE RESIDENTIAL APARTMENT AS SHOWN ON DRAWINGS FILED HEREWITH. PARTITION WORK ONLY UNDER THIS APPLICATION. OTHER RELATED GENERAL CONSTRUCTION, PLUMBING AND MECHANICAL WORK FILED SEPARATELY UNDER ALT-2 APPLICATION FOR RENOVATION WORK.",Residential,Residential: Multi-Family,Residential,12,12,86280,86280,23,24,1,0,,,,,,Permit issued,05/16/2018 12:00:00 AM,02/04/2016,02/04/2016,08/04/2016,2018-05-16,05/16/2018,,236,WEST 26TH STREET,236 WEST 26TH STREET,1014205,1007750060,Manhattan,236,WEST   26 STREET,236 WEST 26 STREET,1014205,1007750060,1,104,MN13,91,02,03,,,false,Lat/Long geosupport,,40.746485,-73.995994,0101000020E6100000C8409E5DBE7F52C02FFA0AD28C5F4440,1
123046747,Alteration,THIS ALTERATION TYPE I APPLICATION IS BEING FILED FOR THE CONVERSION FROM COMMERCIAL TO RESIDENTIAL USE IN UNIT #504 ON THE 5TH FLOOR.,Residential,Residential: Multi-Family,Residential,12,12,86280,86280,24,25,1,0,,,,,,Permit issued,08/16/2018 12:00:00 AM,06/21/2017,06/21/2017,09/20/2017,2017-12-21,01/04/2018,,236,WEST 26TH STREET,236 WEST 26TH STREET,1014205,1007750060,Manhattan,236,WEST   26 STREET,236 WEST 26 STREET,1014205,1007750060,1,104,MN13,91,02,03,,true,false,Lat/Long geosupport,,40.746485,-73.995994,0101000020E6100000C8409E5DBE7F52C02FFA0AD28C5F4440,2
122791461,Alteration,THIS ALT-I APPLICATION IS BEING FILED TO CHANGE THE USE (FACTORY TO RESIDENTIAL) FOR APT #3NE AT THE SUBJECT PREMISES.,Residential,Residential: Multi-Family,Residential,12,12,86280,86280,24,25,1,0,,,,,,Permit issued,02/17/2017 12:00:00 AM,08/03/2016,08/03/2016,12/08/2016,2017-02-16,02/17/2017,,236,WEST 26TH STREET,236 WEST 26TH STREET,1014205,1007750060,Manhattan,236,WEST   26 STREET,236 WEST 26 STREET,1014205,1007750060,1,104,MN13,91,02,03,,,false,Lat/Long geosupport,,40.746485,-73.995994,0101000020E6100000C8409E5DBE7F52C02FFA0AD28C5F4440,3
321570251,New Building,HEREWITH FILE 7 FAMILY DWELLING WITH COMMERCIAL SPACE ON THE FIRST FLOOR.,Empty Lot,Residential: Multi-Family,Residential,0,6,0,9008,0,8,8,0,,,,,,Filed,05/05/2017 12:00:00 AM,05/05/2017,,,,,,246,SOUTH 2ND STREET,246 SOUTH 2ND STREET,3841118,3024200018,Brooklyn,246 GARAGE,SOUTH    2 STREET,246 GARAGE SOUTH 2 STREET,3000000,3024200018,3,301,BK73,523,14,34,,,false,Lat/Long geosupport,,40.711580,-73.958219,0101000020E6100000F9D9C875537D52C06C3EAE0D155B4440,1
321194373,New Building,"HEREWITH FILE 6 STORY 8 FAMILY DWELLING WITH RETAIL STORE ON THE GROUND FLOOR, & COMMUNITY FACILITY IN THE CELLAR LEVEL.",Empty Lot,Residential: Multi-Family,Residential,0,6,0,9058,0,8,8,0,,,,,,In progress,07/17/2018 12:00:00 AM,07/17/2017,07/28/2017,07/17/2018,,,,246,SOUTH 2ND STREET,246 SOUTH 2ND STREET,3841118,3024200018,Brooklyn,246 GARAGE,SOUTH    2 STREET,246 GARAGE SOUTH 2 STREET,3000000,3024200018,3,301,BK73,523,14,34,true,true,false,Lat/Long geosupport,change mixeduse flag,40.711580,-73.958219,0101000020E6100000F9D9C875537D52C06C3EAE0D155B4440,2
421680915,Alteration,FILING FOR HOME OFFICE AT REAR OF THE FIRST FLOOR AND CONVERT FROM ONE TO (2) FAMILY DWELLING,Residential,Residential: 1 & 2 Family,Residential,2,2,1332,1711,1,2,1,0,,,,,,In progress (last plan disapproved),11/13/2018 12:00:00 AM,09/20/2018,09/20/2018,,,,,25-16,CURTIS ST,25-16 CURTIS ST,4041176,4016540035,Queens,25-16,CURTIS STREET,25-16 CURTIS STREET,4041176,4016540035,4,403,QN27,371,30,21,,,false,Lat/Long geosupport,,40.765541,-73.866571,0101000020E61000005E2A36E6757752C0A25F5B3FFD614440,1
421676591,Alteration,FILING TO LEGALIZED HOME OFFICE AT REAR OF THE FIRST FLOOR AND CONVERT FROM ONE TO 2 FAMILY DWELLING,Residential,Residential: 1 & 2 Family,Residential,2,2,1332,1711,1,2,1,0,,,,,,Filed,09/10/2018 12:00:00 AM,09/10/2018,,,,,,25-16,CURTIS ST,25-16 CURTIS ST,4041176,4016540035,Queens,25-16,CURTIS STREET,25-16 CURTIS STREET,4041176,4016540035,4,403,QN27,371,30,21,,,false,Lat/Long geosupport,,40.765541,-73.866571,0101000020E61000005E2A36E6757752C0A25F5B3FFD614440,2
321759450,New Building,PROPOSED THREE (3) STORY RESIDENTIAL BUILDING. PLUMBING AND MECHANICAL WORK AS PER PLAN.,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,3379,0,3,3,0,,,,,,In progress (last plan disapproved),01/24/2019 12:00:00 AM,06/28/2018,07/09/2018,,,,,2708,GLENWOOD RD,2708 GLENWOOD RD,3205820,3075560035,Brooklyn,2708,GLENWOOD ROAD,2708 GLENWOOD ROAD,3205820,3075560035,3,314,BK42,774,22,45,,,false,Lat/Long geosupport,,40.633568,-73.950464,0101000020E61000009F01F566D47C52C064E597C118514440,1
321759511,New Building,PROPOSED THREE (3) STORY RESIDENTIAL BUILDING. PLUMBING AND MECHANICAL WORK AS PER PLAN.,Empty Lot,Residential: Multi-Family,Residential,0,3,0,3379,0,3,3,0,,,,,,In progress,12/26/2018 12:00:00 AM,06/28/2018,07/09/2018,12/26/2018,,,,2708,GLENWOOD RD,2708 GLENWOOD RD,3205820,3075560035,Brooklyn,2708,GLENWOOD ROAD,2708 GLENWOOD ROAD,3205820,3075560035,3,314,BK42,774,22,45,,,false,Lat/Long geosupport,,40.633568,-73.950464,0101000020E61000009F01F566D47C52C064E597C118514440,2
421551270,New Building,"HEREWITH FILED FOR A 6-STORY & CELLAR, 20 APARTMENTS WITH GROUND FLOOR PARKING.",Empty Lot,Residential: Multi-Family,Residential,0,6,0,15447,0,20,20,0,,,,,,In progress (last plan disapproved),01/26/2018 12:00:00 AM,09/12/2017,09/12/2017,,,,,27-09,30TH AVENUE,27-09 30TH AVENUE,4607314,4005750023,Queens,27-11,30 AVENUE,27-11 30 AVENUE,4000000,4005750023,4,401,QN71,71,30,22,,,false,Lat/Long geosupport,,40.768236,-73.923649,0101000020E6100000EBFEB1101D7B52C010CEA78E55624440,1
421317596,New Building,"HEREWITH FILED FOR A 5-STORY, 16 APARTMENTS WITH GROUND FLOOR COMMERCIAL AND CELLAR ATTENDED PARKING.",Empty Lot,Residential: Multi-Family,Residential,0,5,0,15499,0,16,16,0,,,,,,Filed,04/21/2016 12:00:00 AM,04/21/2016,,,,,,27-09,30TH AVENUE,27-09 30TH AVENUE,4607314,4005750023,Queens,27-11,30 AVENUE,27-11 30 AVENUE,4000000,4005750023,4,401,QN71,71,30,22,,,false,Lat/Long geosupport,,40.768236,-73.923649,0101000020E6100000EBFEB1101D7B52C010CEA78E55624440,2
120313605,Alteration,"LEGALIZE EXISTING CONDITIONS TO OBTAIN AMENDED CERTIFICATE OF OCCUPANCY TO INCLUDE MULTIPLE DWELLING UNITS PER NYC LOFT BOARD REQUIREMENTS IN ACCORDANCE WITH ARTICLE 7B - NYS MULTIPLE DWELLING LAW.     NO CHANGE TO EXISTING COMMERCIAL USE, FOR PROPOSED MIXED USE BUILDING",Commercial,Residential,Residential,4,4,10875,10875,2,3,1,0,,,,,,Permit issued,05/18/2012 12:00:00 AM,04/07/2010,04/22/2010,04/27/2011,2011-05-31,,,276,BOWERY,276 BOWERY,1007865,1005070026,Manhattan,276,BOWERY,276 BOWERY,1007865,1005070026,1,102,MN24,43,02,01,true,true,false,Lat/Long geosupport,change occ_prop,40.723818,-73.993109,0101000020E610000040170D198F7F52C0C9207711A65C4440,1
123428665,Alteration,"CONVERT EXISTING MIXED USE BUILDING TO CLASS 'A' MULTIPLE DWELLING /COVERT EXISTING 2ND FLOOR FINE ARTS STUDIO TO CLASS 'A' APARTMENT, CONVERT MIXED USE BUILDING TO CONVERTED MULTIPLE DWELLING / ARTICLE 7-B NYS MULTIPLR DWELLIMG LAW - OBTAIN AMENDED CERTIFICATE OF OCCUPANCY",Commercial,Residential: Multi-Family,Residential,4,4,10930,10930,2,3,1,0,,,,,,In progress,04/02/2018 12:00:00 AM,03/29/2018,03/29/2018,,,,,276,BOWERY,276 BOWERY,1007865,1005070026,Manhattan,276,BOWERY,276 BOWERY,1007865,1005070026,1,102,MN24,43,02,01,,true,false,Lat/Long geosupport,,40.723818,-73.993109,0101000020E610000040170D198F7F52C0C9207711A65C4440,2
320488879,Alteration,APPLICATION FILED TO CONVERT EXISTING FIVE (5) FAMILY DWELLING TO A SIX (6) FAMILY DWELLING. THIRD FLOOR ADDED.  APPLY FOR NEW CERTIFICATE OF OCCUPANCY FOR SIX (6) FAMILY DWELLING.,Residential: Multi-Family,Residential: Multi-Family,Residential,3,4,5171,6250,5,6,1,0,,,,,,Permit issued,03/15/2017 12:00:00 AM,06/21/2012,06/21/2012,10/23/2014,2014-10-30,01/06/2015,,277,EAST 95TH STREET,277 EAST 95TH STREET,3101234,3046500082,Brooklyn,277,EAST   95 STREET,277 EAST 95 STREET,3101234,3046500082,3,317,BK96,886,18,41,,,false,Lat/Long geosupport,,40.659830,-73.921117,0101000020E610000089B2B794F37A52C0B875374F75544440,1
320015700,Alteration,"APPLICATION FILED TO CONVERT EXISTING (4) FAMILY DWELLING TO FIVE (5) FAMILY DWELLING. MINOR INTERIOR RENOVATION, NEW PLUMBING, APPLY FOR NEW CERTIFICATE OF OCCUPANCY FOR FIVE FAMILY DWELLING.",Residential,Residential: Multi-Family,Residential,3,3,3567,1548,4,5,1,1,0,2010-08-27,2010-08-27,C- CO,5,Complete,08/27/2010 12:00:00 AM,05/13/2009,05/13/2009,05/26/2009,2009-05-28,06/03/2009,08/27/2010,277,EAST 95TH STREET,277 EAST 95TH STREET,3101234,3046500082,Brooklyn,277,EAST   95 STREET,277 EAST 95 STREET,3101234,3046500082,3,317,BK96,886,18,41,,,false,Lat/Long geosupport,,40.659830,-73.921117,0101000020E610000089B2B794F37A52C0B875374F75544440,2
120336751,Alteration,"LEGALIZE EXISTING CONDITIONS TO OBTAIN AMENDED CERTIFICATE OF OCCUPANCY TO INCLUDE MULTIPLE DWELLING UNITS PER NYC LOFT BOARD REQUIREMENTS, IN ACCORDANCE WITH ARTICLE 7B - NYS MULTIPLE DWELLING LAW.    NO CHANGE TO EXISTING COMMERCIAL USE, FOR PROPOSED MIXED USE BUILDING",Commercial,Residential: Multi-Family,Residential,4,4,10875,10875,2,3,1,0,,,,,,Permit issued,05/16/2012 12:00:00 AM,04/22/2010,04/23/2010,04/15/2011,2011-05-18,,,280,BOWERY,280 BOWERY,1007864,1005070025,Manhattan,280,BOWERY,280 BOWERY,1007864,1005070025,1,102,MN24,43,02,01,,true,false,Lat/Long geosupport,,40.723914,-73.993070,0101000020E6100000E12879758E7F52C0EB8EC536A95C4440,1
123428656,Alteration,"CONVERT EXISTING MIXED USE BUILDING TO CLASS 'A' MULTIPLE DWELLING /COVERT EXISTING 2ND FLOOR FINE ARTS STUDIO TO CLASS 'A' APARTMENT, CONVERT MIXED USE BUILDING TO CONVERTED MULTIPLE DWELLING / ARTICLE 7-B NYS MULTIPLR DWELLIMG LAW - OBTAIN AMENDED CERTIFICATE OF OCCUPANCY",Retail,Retail,Other,4,4,10930,10930,2,3,1,0,,,,,,In progress,04/02/2018 12:00:00 AM,03/29/2018,03/29/2018,,,,,280,BOWERY,280 BOWERY,1007864,1005070025,Manhattan,280,BOWERY,280 BOWERY,1007864,1005070025,1,102,MN24,43,02,01,,true,false,Lat/Long geosupport,,40.723914,-73.993070,0101000020E6100000E12879758E7F52C0EB8EC536A95C4440,2
420287941,Alteration,PROPOSED CONVERSION OF 3RD THRU 12TH FLOOR TO CLASS A APARTMENTS.,Commercial,Residential: Multi-Family,Residential,12,12,96483,96483,0,103,103,103,0,2013-08-05,2014-05-29,C- CO,103,Complete,05/29/2014 12:00:00 AM,11/16/2010,11/16/2010,02/22/2011,2011-02-22,03/10/2011,05/29/2014,29-28,41 AVENUE,29-28 41 AVENUE,4005043,4004180014,Queens,29-28,41 AVENUE,29-28 41 AVENUE,4005043,4004180014,4,401,QN68,33,30,26,,,false,Lat/Long geosupport,,40.750483,-73.936937,0101000020E6100000645A9BC6F67B52C01C9AB2D30F604440,1
421244852,Alteration,PROPOSE TO HORIZONTALLY ENLARGE EXISTING 12 STORY BUILDING.,Residential: Multi-Family,Residential: Multi-Family,Residential,12,12,96484,118307,91,135,44,0,,,,,,In progress,07/07/2016 12:00:00 AM,12/04/2015,12/04/2015,07/07/2016,,,,29-28,41 AVENUE,29-28 41 AVENUE,4005043,4004180014,Queens,29-28,41 AVENUE,29-28 41 AVENUE,4005043,4004180014,4,401,QN68,33,30,26,,,false,Lat/Long geosupport,,40.750483,-73.936937,0101000020E6100000645A9BC6F67B52C01C9AB2D30F604440,2
220673162,New Building,CONSTRUCT NEW 160 APARTMENT - 12TH STORIES BUILDING,Empty Lot,Residential: Multi-Family,Residential,0,12,0,115685,0,160,160,0,,,,,,In progress (last plan disapproved),01/10/2019 12:00:00 AM,11/14/2018,11/14/2018,,,,,29,FEATHERBED LANE,29 FEATHERBED LANE,2129190,2028650122,Bronx,29,FEATHERBED LANE,29 FEATHERBED LANE,2000000,2028650122,2,205,BX36,217,09,14,,,false,Lat/Long geosupport,,40.846117,-73.914961,0101000020E6100000640795B88E7A52C079CBD58F4D6C4440,1
220600446,New Building,CONSTRUCT NEW APARTMENT BUILDING,Empty Lot,Residential: Multi-Family,Residential,0,6,0,61031,0,94,94,0,,,,,,In progress (last plan disapproved),01/08/2018 12:00:00 AM,06/19/2017,06/19/2017,,,,,29,FEATHERBED LANE,29 FEATHERBED LANE,2129190,2028650120,Bronx,29,FEATHERBED LANE,29 FEATHERBED LANE,2000000,2028650122,2,205,BX36,217,09,14,,,false,Lat/Long geosupport,,40.846117,-73.914961,0101000020E6100000640795B88E7A52C079CBD58F4D6C4440,2
220453168,New Building,CONSTRUCT NEW APARTMENT BUILDING,Empty Lot,Residential: Multi-Family,Residential,0,8,0,34916,0,59,59,0,,,,,,Permit issued,09/27/2016 12:00:00 AM,04/24/2015,04/24/2015,09/12/2016,2016-09-27,,,29,FEATHERBED LANE,29 FEATHERBED LANE,2129190,2028650122,Bronx,29,FEATHERBED LANE,29 FEATHERBED LANE,2000000,2028650122,2,205,BX36,217,09,14,,,false,Lat/Long geosupport,,40.846117,-73.914961,0101000020E6100000640795B88E7A52C079CBD58F4D6C4440,3
420519950,Alteration,"CHANGE USE GROUP OF 1ST FLOOR COMMUNITY FACILITY TO CLASS 'A' APARTMENT, CHANGE USE GROUP IN CELLAR TO USE GROUP 6 FROM COMMUNITY FACILITY. MINOR PLUMBING WORK, INSTALL STOVE.",Residential: Multi-Family,Residential: Multi-Family,Residential,4,4,7225,7225,7,8,1,0,,,,,,Permit issued,08/07/2013 12:00:00 AM,12/30/2011,12/30/2011,06/19/2012,2013-08-07,,,30-01,NEWTOWN AVENUE,30-01 NEWTOWN AVENUE,4007795,4005980001,Queens,30-01,NEWTOWN AVENUE,30-01 NEWTOWN AVENUE,4007795,4005980001,4,401,QN71,71,30,22,,,false,Lat/Long geosupport,,40.768457,-73.920999,0101000020E61000008429CAA5F17A52C0EEB089CC5C624440,1
421480436,Alteration,5TH FLOOR RESIDENTIAL ADDITION,Residential: Multi-Family,Residential: Multi-Family,Residential,4,5,5480,6784,8,9,1,0,,,,,,In progress (last plan disapproved),11/27/2017 12:00:00 AM,11/17/2017,11/17/2017,,,,,30-01,NEWTOWN AVENUE,30-01 NEWTOWN AVENUE,4007795,4005980001,Queens,30-01,NEWTOWN AVENUE,30-01 NEWTOWN AVENUE,4007795,4005980001,4,401,QN71,71,30,22,,,false,Lat/Long geosupport,,40.768457,-73.920999,0101000020E61000008429CAA5F17A52C0EEB089CC5C624440,2
421648444,New Building,PROPOSED 3 STORY ONE FAMILY RESIDENCE- NEW BUILDING TO REBUILT DUE TO HURRICANE SANDY AND OBTAIN A NEW CERTIFICATE OF OCCUPANCY.,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,1396,0,1,1,0,,,,,,Filed,06/27/2018 12:00:00 AM,06/22/2018,06/22/2018,,,,,300,HILLSIDE AVENUE,300 HILLSIDE AVENUE,4464276,4163400050,Queens,300,HILLSIDE AVENUE,300 HILLSIDE AVENUE,4464276,4163400050,4,414,QN10,91601,27,32,,,false,Lat/Long geosupport,,40.566477,-73.891130,0101000020E6100000029F1F46087952C0D5777E5182484440,1
421558969,New Building,PROPOSED 3 STORY ONE FAMILY RESIDENCE- NEW BUILDING TO REBUILT DUE TO HURRICANE SANDY AND OBTAIN A NEW CERTIFICATE OF OCCUPANCY.,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,1396,0,1,1,0,,,,,,In progress,10/15/2018 12:00:00 AM,07/19/2018,07/19/2018,10/15/2018,,,,300,HILLSIDE AVENUE,300 HILLSIDE AVENUE,4464276,4163400050,Queens,300,HILLSIDE AVENUE,300 HILLSIDE AVENUE,4464276,4163400050,4,414,QN10,91601,27,32,,,false,Lat/Long geosupport,,40.566477,-73.891130,0101000020E6100000029F1F46087952C0D5777E5182484440,2
123518041,Alteration,"AMENDING EXISTING C OF O FOR JANITOR'S APARTMENT IN CELLAR. MINOR PARTITION, PLUMBING AND MECHANICAL WORK FILED UNDER SEPARATE APPLICATION # 123581775, FOR REMOVAL OF VIOLATION # 35295026R. NO INCREASE IN HEIGHT OR BULK IS PROPOSED ON THIS APPLICATION.",Residential: Multi-Family,Residential: Multi-Family,Residential,6,6,36407,36407,59,60,1,0,,,,,,In progress (last plan disapproved),10/18/2018 12:00:00 AM,10/18/2018,10/18/2018,,,,,305,E 95 ST,305 E 95 ST,1050330,1015580005,Manhattan,303,EAST   95 STREET,303 EAST 95 STREET,1050330,1015580005,1,108,MN32,15601,02,05,,,false,Lat/Long geosupport,,40.783510,-73.946854,0101000020E61000008E058541997C52C0630B410E4A644440,1
122967762,Alteration,"AMENDING EXISTING C OF O FOR JANITOR'S APARTMENT IN CELLAR. MINOR PARTITION, PLUMBING AND MECHANICAL WORK FILED UNDER SEPERATE APPLICATION #123581775,FOR REMOVAL OF VIOLATION# 35295026R. NO INCREASE IN HEIGHT OR BULK IS PROPOSED ON THIS APPLICATION",Residential: Multi-Family,Residential: Multi-Family,Residential,6,6,36407,36407,59,60,1,0,,,,,,In progress (last plan disapproved),09/27/2018 12:00:00 AM,03/07/2018,03/07/2018,,,,,305,E 95 ST,305 E 95 ST,1050330,1015580005,Manhattan,303,EAST   95 STREET,303 EAST 95 STREET,1050330,1015580005,1,108,MN32,15601,02,05,,,false,Lat/Long geosupport,,40.783510,-73.946854,0101000020E61000008E058541997C52C0630B410E4A644440,2
421394468,New Building,HEREWITH FILED FOR A NEW 4-STORY 6-FAMILY ATTACHED BUILDING.,Empty Lot,Residential: Multi-Family,Residential,0,4,0,4491,0,6,6,0,,,,,,Permit issued,06/19/2018 12:00:00 AM,11/09/2016,11/09/2016,05/26/2017,2018-06-19,,,31-31,30 STREET,31-31 30 STREET,4619087,4005890029,Queens,31-31,30 STREET,31-31 30 STREET,4619087,4005890028,4,401,QN70,61,30,22,,,false,Lat/Long geosupport,,40.763708,-73.924766,0101000020E6100000FA9CBB5D2F7B52C0C7D8092FC1614440,1
421394477,New Building,HEREWITH FILED FOR A NEW 4-STORY 6-FAMILY ATTACHED BUILDING.,Empty Lot,Residential: Multi-Family,Residential,0,4,0,4491,0,6,6,0,,,,,,Permit issued,06/19/2018 12:00:00 AM,11/09/2016,11/09/2016,06/09/2017,2018-06-19,,,31-31,30 STREET,31-31 30 STREET,4619087,4005890028,Queens,31-31,30 STREET,31-31 30 STREET,4619087,4005890028,4,401,QN70,61,30,22,,,false,Lat/Long geosupport,,40.763708,-73.924766,0101000020E6100000FA9CBB5D2F7B52C0C7D8092FC1614440,2
520353894,New Building,"TWO STORY, ONE FAMILY RESIDENCE WITH ATTACHED TWO CAR GARAGE.   CURB CUT AND FENCE FILED UNDER SEPARATE APPLICATIONS WITH DOB BUILD. APPLICATIONS ARE S00073900/I1/ AND S00073973/I1/",Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,4740,0,1,1,0,,,,,,Permit issued,01/04/2019 12:00:00 AM,08/30/2018,08/30/2018,09/27/2018,2018-10-02,01/04/2019,,317,HAROLD AVENUE,317 HAROLD AVENUE,5171028,5054030040,Staten Island,,,,,,,,,,,,,,false,BBL DOB MapPLUTO,,40.5319355319394,-74.164942326962,0101000020E6100000C701436A8E8A52C051A1A87616444440,1
